participant_id,session,extero_threshold,extero_slope,intero_threshold,intero_slope
sub-0095,2,4.323827938997932,7.195195041732826,1.3573852017362047,6.116426167566114
sub-0096,1,3.5529892321458885,7.41599869727445,-19.854512403674423,8.532613076208513
sub-0096,2,0.20801931231429888,8.690970146232333,-30.175714479860822,11.613780062176597
sub-0097,1,3.6563917831016295,23.39329264459672,-12.267344664555292,14.358702560941962
sub-0097,2,1.1422585227426816,7.541084511548962,-7.859645450303367,13.095537690466587
sub-0098,1,5.096318833021154,11.350312256395064,-10.203901719898727,17.836541868036882
sub-0098,2,0.5911882882516786,4.057429577231523,-23.148994480275604,11.418238599621846
sub-0099,1,2.7794017245081197,4.357191399603455,-17.267732584695732,19.137940669116194
sub-0099,2,-1.093664486082455,8.391093753331006,-31.363343633363534,11.641745734620924
sub-0100,1,-5.048095820789306,6.825006430137081,-1.147131979161628,10.660537172077937
sub-0100,2,0.36949777605879625,3.5447811285265733,-4.216220000514032,10.369304301865515
sub-0101,1,16.349856806168354,7.989030787768798,16.55238974866297,12.711041255468768
sub-0101,2,4.541558973877863,7.756634685952552,3.514330099575369,19.48654998290343
sub-0102,1,-1.2567771428610812,12.004497988667373,-12.552500541412028,19.959112960530888
sub-0102,2,-3.7865116972880677,5.50292583962066,-5.051738244102787,7.3061769792523785
sub-0103,1,2.54246744006795,10.22739949771847,-1.860848290060134,17.474062799997263
sub-0103,2,-8.608706765498972,12.123253639478683,-31.39704508637551,12.42449608198351
sub-0104,1,-5.160659271415965,8.007012521757755,-11.56867165997252,9.903026219287863
sub-0104,2,5.059300036285769,7.224160331596611,-4.671302716285219,8.71151458546871
sub-0105,1,4.768461680987921,4.371283436544256,-0.5722079201678065,8.85980604540517
sub-0106,1,1.5480013772014907,5.017483189132363,-17.700151700840937,8.577157682554683
sub-0106,2,1.119338278331507,5.680271966762126,-5.7913590635778265,20.051167184845568
sub-0107,1,-0.18090468608209265,12.132366812966927,-3.0289846904405957,9.534855526962808
sub-0107,2,-0.8503921893358232,12.372278006202382,-5.4560371385253275,7.071240063614836
sub-0108,1,0.9103239353506988,5.488059937992353,4.996613001526198,7.581590473143996
sub-0108,2,-0.42498742662522515,2.81389849533602,-3.354090011192091,9.093722883698316
sub-0109,1,5.915659768041161,8.194116212919688,-0.27120662235711834,12.414728495753758
sub-0109,2,-1.463696587033592,7.392813506391273,-5.98059378060652,6.87143505830345
sub-0110,1,5.962969295996058,14.223377795287826,3.5388611524774825,11.621777161782047
sub-0111,1,-4.356069508741959,14.97098875671954,-8.654353146302045,8.974439565453846
sub-0112,1,4.05085824860195,7.212090575395391,-7.866495628724186,21.033476821791098
sub-0112,2,1.408017721310464,13.914394323455447,-29.582299599680436,13.688769739773349
sub-0113,1,4.93338644450204,10.855607039131671,9.912238727905555,8.134231542120094
sub-0113,2,4.972730610067639,11.53932368021363,7.648664269971421,7.258292807686893
sub-0114,1,6.15837944866983,10.036108955554614,2.0623476732926913,15.123890784386049
sub-0114,2,-1.8133727181456316,9.610766343411516,-6.987877296605993,11.64510370428972
sub-0115,1,-1.2529876097815578,11.203753543560172,0.31145149629733637,9.122681668550042
sub-0115,2,-2.3892803711150963,6.809341828310404,-6.929180647525873,14.839473592463204
sub-0116,1,-1.271530209817192,5.272996130375562,-4.600739723299411,25.49474653224936
sub-0116,2,-1.5999274021499446,6.254964033518565,-4.6748923313575945,10.475089583724737
sub-0117,1,3.6024061074877842,4.04816090273616,-4.908901409922985,24.535823022532195
sub-0117,2,1.7449335944541917,4.547130200712499,3.186320153147964,10.38740874715655
sub-0118,1,-1.4875006290501251,7.158190494134757,-32.66382888193339,13.398846038788674
sub-0118,2,2.509408530480423,5.553502873714761,-23.466992064053514,14.269941316762473
sub-0119,1,1.1599932054040327,7.920768038820785,-1.3665163683695196,23.864450272805115
sub-0119,2,2.103457274325934,7.816714123368304,-4.713463871700216,15.249846194217598
sub-0120,1,0.08341868825321322,7.596564419112518,-14.029503456615881,9.85584933417335
sub-0120,2,1.2363375974404232,6.7327758479311095,-16.46587177578662,11.03296647999732
sub-0122,1,0.9955153645882207,6.317334054439821,-0.9879203795023274,17.665229982010786
sub-0122,2,-0.2166172095867319,4.3307114435956695,-5.7481871362409835,9.346075764544144
sub-0123,1,3.6413140316043178,7.84872676477608,-44.19766248599631,21.514711090982082
sub-0124,1,0.3342338776095593,5.078185425933588,-15.024485361565137,8.670680712351768
sub-0124,2,2.81220901013853,7.270810223856718,-12.724134832903191,9.187129578700615
sub-0126,1,1.3122796374264398,6.113817879490332,-10.893088196982655,11.135365375902012
sub-0126,2,1.744460240056897,6.0441088375625505,5.043892210619552,14.53437983431839
sub-0127,1,2.5991843615999968,6.383794034161707,-8.521451707135213,12.924849678794505
sub-0127,2,0.02578543140357824,7.718831684869815,-7.663754646529804,8.68917126284544
sub-0128,1,12.14281935452503,13.384837235506557,-22.21641501837367,8.836516261509336
sub-0128,2,4.113774111088287,11.317065993778055,-15.935416040888486,11.247138688529281
sub-0129,1,-0.6053273707690999,16.979428865550755,2.478697259149718,8.958380591332556
sub-0130,1,-0.5858833202193166,5.880672890697193,-23.76866828758418,7.49961528589278
sub-0130,2,-1.1124993091596846,7.240684372016018,-14.639976702651994,4.815578279168304
sub-0131,1,-0.5302692846058158,6.503926178367802,-4.198433546575759,23.397766784596442
sub-0131,2,4.397220946336309,9.987347287144686,6.68198591961597,12.709066427790361
sub-0132,1,-2.3943936386218634,9.381031791233784,-20.538042845814903,26.882921466023532
sub-0132,2,3.5095804544487392,15.514346258131612,-9.089275434656843,9.101422660712354
sub-0133,1,4.999432017141316,3.5904160851525067,12.095623322877776,13.487146676489836
sub-0133,2,2.4794124432332825,9.256798975977958,16.541942473207374,12.666533303253164
sub-0134,1,-2.478745123178025,8.589411347945164,-0.5550059745253894,5.209271118178193
sub-0134,2,3.0199446985031044,14.739404257059203,0.5108009506309398,12.93867680204341
sub-0135,1,0.28563904287090497,15.130653037863159,-18.190729704793092,21.224459868568577
sub-0135,2,3.131673529156116,8.081104187923787,-2.3610590852490154,16.083155144165893
sub-0136,1,1.3921275040169567,5.079094698564559,-10.150191523022299,9.86416804866022
sub-0136,2,-2.0621951150506437,6.111808014399019,-4.421075053803472,20.063298463188044
sub-0137,1,4.333792355285513,12.008295897769298,-9.210937526274746,11.982782759825266
sub-0137,2,-0.21906852438488153,6.502325272820111,-10.003540514484502,11.905518744717266
sub-0138,1,-0.3073874959177241,8.852345847468737,-12.402567663410682,10.440408971993056
sub-0138,2,-2.9366962140581916,17.589547933698825,-0.0965134720997035,13.788583482623569
sub-0139,1,-6.241972116712894,10.549925501625179,-34.59649287255515,10.967609706265405
sub-0139,2,-1.6541240446390848,11.07239178431809,-5.369178583438775,7.930811282920905
sub-0140,1,5.617542299150002,12.938284419122645,7.3061916200499,12.983981025377426
sub-0140,2,2.9318686980087243,15.082227918668163,-5.768174920776974,8.871207140776372
sub-0141,2,8.635324027566963,16.750349059214955,-12.882211626636758,27.62845906869854
sub-0142,1,1.3721735590251278,5.0551980408485955,-4.442971399827908,12.524025728227043
sub-0142,2,0.194901610032887,4.923874554480221,-4.961427784164833,11.108153416828161
sub-0143,1,2.2338505764778507,5.270892089441193,-6.124098450692414,5.977576977484717
sub-0143,2,3.500041880838706,6.49207935108134,-13.258248829584627,12.868952964428649
sub-0144,1,1.4158715807486144,5.408856965216173,-2.6351826795976523,12.734602395829668
sub-0144,2,4.942641494430741,7.189536288825992,-1.8400286279589717,15.542133553071134
sub-0145,1,1.2202351171970118,9.975738666471592,-1.2970418120817158,9.676800476388012
sub-0145,2,-1.5146635509938724,10.721898829299207,-3.3669607809603757,11.764561373774251
sub-0146,1,3.011978470784472,7.752769969492782,-2.4758225798828017,21.663510363811767
sub-0146,2,-1.1572554308638185,5.8955921782039065,-2.084006151786656,7.050065991903964
sub-0147,1,-0.21615430862818727,12.517679021684845,-10.8101761404356,20.89102634831746
sub-0147,2,-4.963623259187448,5.99233841747401,-5.209758327274751,23.70377740656892
sub-0148,1,-1.0652018947972026,11.02348069073791,-11.948954953389602,13.449284355493681
sub-0148,2,-3.5697922829133524,13.73436238482232,-27.58195277528723,11.763258442895669
sub-0149,1,5.691602811173874,10.335915462825055,9.583395139203793,24.436547396459492
sub-0149,2,-4.001910206439673,7.972960396324174,-9.38165850702932,13.546029439731543
sub-0150,1,2.6988895599492078,6.591820119633399,4.801717822774803,23.73876798706036
sub-0150,2,-1.0969622017401999,8.44365026592871,-11.442536452294291,10.043142660998098
sub-0151,1,-0.8926302340598777,8.231873095361596,12.119757603982391,9.94368409551751
sub-0151,2,-2.161795373902888,6.211448772739172,5.423180864204492,11.00623823642962
sub-0153,1,2.629714916639752,4.625234856091354,-20.831811096719363,4.93403464685459
sub-0153,2,7.41858049930336,8.271872964481156,-6.468196399675743,12.486505306191681
sub-0154,1,-2.736299467935881,10.70902025417119,-21.620589242527963,13.464625876234262
sub-0154,2,-0.04694144498993431,5.562710993483213,-21.40848214314316,9.329291457835646
sub-0155,1,-3.449331418860145,12.132584594084857,-11.258814272997055,10.780370897871528
sub-0156,1,5.590701551494162,10.994852984548354,0.8039812406985284,18.82593567859273
sub-0156,2,1.1442298675466305,7.760537518852988,-11.929910135572223,15.343894439207794
sub-0157,1,3.8329243384022176,11.169363065539397,3.9748947457104324,9.53588251902748
sub-0157,2,0.5445967726066326,6.767254613192136,-5.684819518344468,9.899319289706636
sub-0158,1,-0.5187612140633103,9.599350017207273,-10.271999443165114,13.341046240787529
sub-0159,1,-0.3161556769313213,8.48183093434944,-6.168387743380471,9.09171561470049
sub-0159,2,-3.5726667248103094,6.462557809995875,-16.834548715523212,8.603815032089653
sub-0160,1,1.9499140818781784,6.548227051924547,-18.622174739878652,10.250108604879747
sub-0160,2,1.7836984384293149,8.283101069913332,-12.42827886457442,10.556294052269392
sub-0161,1,0.9953148311169837,4.571117471170577,-22.05656724575071,21.196212434278102
sub-0161,2,5.006219426021964,8.410100688360158,-12.107770864411895,15.446158839385712
sub-0162,1,1.4913954346538065,9.89793839922145,1.3680676051149228,8.735413368960362
sub-0162,2,2.055561620957805,16.928906991132518,-4.306046319725063,11.842420617918165
sub-0163,1,4.310595640464453,10.366925452579457,-8.431324348030012,20.875518539072523
sub-0163,2,0.6402253255249791,10.171517774725766,-10.449904772084766,14.47938401444043
sub-0164,1,1.4143162173364086,3.6956808328722066,-4.570778025604107,12.367667439697856
sub-0164,2,0.6433476737519018,7.371308525548728,-12.802058243706073,5.389692250734248
sub-0165,1,6.961827402858729,5.905896758208384,-3.8529783672050253,20.59010868374489
sub-0165,2,2.7034518269822985,9.039307790476945,-10.74690271775091,13.449036427940452
sub-0166,1,10.40740188114804,18.9819377627208,-1.8209150244197956,23.556812507245706
sub-0166,2,3.18085177890707,9.422353002214129,-3.1519393383123906,6.694083164460768
sub-0168,1,1.3531930543832529,10.443242525122832,-3.5307806557456187,18.102621648147323
sub-0168,2,3.881880400332699,13.60358652931728,4.0054883548852525,9.507061374076354
sub-0169,1,-1.6938102631931633,5.603744807806088,12.106212917320638,3.667105473465949
sub-0169,2,-0.8358095404720435,5.357119625727144,-6.9569963458548045,8.981956424024647
sub-0170,1,-2.561322367561306,3.109027187120304,11.047201323327952,24.1580505652338
sub-0170,2,-2.3078946465382177,2.9451664306411316,-6.952888073189492,8.938231165753036
sub-0171,1,0.39357214250239414,7.769697106022935,9.692670467155324,18.075844295450835
sub-0171,2,5.674049192538823,11.884980010402394,-9.752324409170575,10.119624771025196
sub-0172,1,2.419015660122338,3.3045432819261595,15.250574508091292,15.821953241749371
sub-0172,2,1.1844385153712231,8.286088695045128,-29.44465213482319,10.64945771565169
sub-0173,1,-3.9808225241129467,5.077642528421582,-6.426166911215867,12.305739319330558
sub-0173,2,-0.37913248288631624,8.186353550908523,-15.600530934158618,7.186519202102674
sub-0174,1,-1.0114921994149484,3.2432675698409255,-22.111936320480076,10.02588188796586
sub-0174,2,3.7592599759432352,8.242903692879798,-26.458335406773582,7.538696558870501
sub-0175,1,1.751688421509772,8.579517147304253,-16.64390601426602,6.376619042811423
sub-0175,2,-2.9635933724492745,9.40101470633448,-3.936378360724304,14.781370423366083
sub-0176,1,7.375670043189293,5.182927837911202,-11.125792226524945,25.844416584188888
sub-0176,2,2.3231391243043777,7.630292225092527,-14.518828673735598,12.578515917839686
sub-0177,1,-0.7921987991219717,4.454544281467732,-2.5771479185961716,28.213199155964354
sub-0177,2,-0.8934171864657461,8.834559518832513,-7.315746040954908,7.548470158364181
sub-0179,1,-2.1392075013420193,14.596645161040492,-31.45218120070079,23.021237514790954
sub-0179,2,-7.309068106729598,11.130694365732174,-25.50616011523103,17.65337289823252
sub-0180,1,-0.9783979929975274,8.62887210699127,-5.582310323027137,10.750316451466318
sub-0180,2,-1.227601260540992,5.957903579095424,-5.560325476210678,7.708325922314078
sub-0181,1,5.588718215648139,9.561421648173486,-18.48996162346333,20.53780404242295
sub-0181,2,-4.674577080635225,11.738349551878093,-16.356674489052587,15.04173660087054
sub-0182,1,4.234524479463862,7.362295143114239,1.9540291772723035,12.040195226219081
sub-0183,1,6.322404578464426,12.187794309048142,-11.652934172255929,19.1805129525362
sub-0183,2,-4.403713149642474,6.089969949693629,-18.448649859811443,16.706107859360397
sub-0184,1,1.3076528239033005,4.651765500052216,11.356982379981913,12.782595079544581
sub-0184,2,0.30060307954994453,18.163460411121886,10.524913623687608,18.12836238575197
sub-0185,1,5.081356643729183,10.13485496498964,-15.900729718825634,15.592951933769523
sub-0185,2,-0.9284333289920997,13.561675026937912,-23.69728532811346,10.722254967661687
sub-0186,1,8.115221544396075,24.10752514941904,-5.065246477507252,22.642892013671393
sub-0186,2,5.86395468356511,18.007599216765446,-11.868452214926384,20.605974537063005
sub-0187,1,-0.28190768820400447,4.822770086694899,-4.002083063003114,10.916156190922015
sub-0187,2,0.15293089129672463,9.194018220940718,-16.33721988149074,13.804091624654978
sub-0188,1,-3.951042566875564,14.18611678495946,-15.884337794557688,20.900188548652864
sub-0188,2,1.9840232249250631,11.40042115076107,-4.575990386341283,7.484581100053594
sub-0189,1,2.0078130780866292,11.962239478605634,-10.522247907306257,7.278190908140654
sub-0189,2,-2.687540573393543,8.399299434818476,-5.528751415323591,7.8577895728816065
sub-0190,1,0.03795279731722007,5.385437933102599,-9.991109366889349,14.922852349056756
sub-0190,2,1.5175135267318458,4.599826522909481,-5.7413552255526215,14.512438870176538
sub-0191,2,1.3357846147387031,9.618229012613305,0.7817215264583885,15.32672445659631
sub-0192,1,5.185699429157135,7.920372430153002,-23.917406701451355,19.689824134786406
sub-0192,2,0.2026111684046064,6.026416876483221,-33.83349983033155,16.81160144566883
sub-0193,1,-8.415691753342013,24.15988614549987,-4.437282601963509,5.688755116345196
sub-0193,2,-2.0351785706600003,6.512215506615215,-6.857982265086659,6.868423873933901
sub-0194,1,3.9254154697209844,25.209371251208832,31.300913595804086,28.49616609042192
sub-0194,2,0.8742142038991246,7.420835152897112,0.42810700602091617,14.022143979330446
sub-0197,1,-2.5282825426844564,6.94655760968842,-6.183029531490678,20.383915905837558
sub-0197,2,-3.2816543908966147,4.856438484657394,-7.7530380207890195,8.306941123754834
sub-0198,1,-2.3922509285502134,14.308343595479956,-10.501820051627742,12.302887728122172
sub-0198,2,-3.879735406264962,4.329193530897616,-24.504255505702773,8.047785293678206
sub-0199,1,-0.8531273119005518,7.509115006688024,-20.839689233878087,6.7920657443688865
sub-0200,1,-0.1608751298451902,10.542597790752483,-20.956271030137064,21.78893022374575
sub-0200,2,-3.368525247477176,9.407173542239056,-5.508803777478792,4.838372356524929
sub-0202,1,2.749105264592643,5.358087349771114,11.529017656049545,12.784025037134587
sub-0202,2,1.4827956024001938,6.183630333770323,2.0312926616146516,14.554226523147863
sub-0203,1,-0.5274233859098338,24.16830910920815,-14.877233356511395,17.581097891022416
sub-0203,2,-0.4650179796007783,8.081974347423898,-24.396095093082526,14.067232427334977
sub-0204,1,3.515593994079085,13.005966317259901,9.082340373330354,18.566076082015268
sub-0204,2,2.0486853475015123,8.889983122081267,7.365438084423846,9.899746745770225
sub-0205,1,3.293699246642893,10.517671149617549,-15.915861283353486,18.366713706151494
sub-0206,1,-4.110693928550681,6.166465011215553,-5.514398857225709,23.019433249356897
sub-0206,2,-0.3136689289623979,4.4720990316465326,3.0160867516896945,22.35989922838047
sub-0207,1,-0.6358052040080701,6.130183487801161,-17.53650411131086,13.777907612282227
sub-0207,2,1.7496978202195799,5.908920262074481,-12.814136100844884,16.90829103700154
sub-0208,1,0.8997695706316364,6.860183709104768,-15.288189408370057,7.006557522104463
sub-0208,2,-2.6322482227946185,7.1833503910889025,-2.3860426411855795,5.316757950641935
sub-0209,1,0.27639510360857455,11.209938905890514,-5.115502050926729,12.985681472095544
sub-0209,2,1.9564891407515683,8.098884685962776,0.8220928191705782,11.04688910499403
sub-0210,1,2.5989828414053466,9.039528538228062,-16.99822765151942,14.37448627995895
sub-0210,2,-0.15346415770871047,9.351125662798216,-22.81991383785361,23.369028567764612
sub-0211,1,2.675248626756966,9.075995114498655,-12.950083180217188,17.609999817189927
sub-0211,2,3.1637274715734542,10.488745767998335,5.848866247118099,18.190079924876336
